dataset,epoch,batch,similarity_rate,filters,decoder_filter_reverse,kernel_sizes,ed_only,loss_history,similarity_history,reconstruction_history,model,recon,mse,mae,common_nn,common_nn_kmeans,rand_index 
GunPoint,130,10,0.1,"[64, 32, 16]",True,"[5, 5, 5]",False,"[20.442402, 2.0617917, 1.2903337, 0.9426643, 0.77279025, 0.6593264, 0.5836215, 0.5140083, 0.48140153, 0.4425602, 0.41562, 0.39245778, 0.37290323, 0.349002, 0.33330125, 0.32840925, 0.29779845, 0.31044203, 0.27039, 0.25858566, 0.23895778, 0.41887748, 0.22940159, 0.2338144, 0.26480845, 0.19066255, 0.1930269, 0.18274067, 0.17357253, 0.31025353, 0.18594493, 0.167895, 0.16355367, 0.26388127, 0.21440133, 0.16767289, 0.16488151, 0.25526834, 0.23036595, 0.15229043, 0.14749607, 0.15386608, 0.14831102, 0.28105807, 0.18535428, 0.16274646, 0.13827887, 0.15264039, 0.13745983, 0.14193785, 0.17151545, 0.34340715, 0.13955843, 0.14740242, 0.1351524, 0.14539255, 0.20192167, 0.27972543, 0.12645757, 0.12940037, 0.13400154, 0.13397238, 0.12898965, 0.18351908, 0.16960177, 0.17637189, 0.27686283, 0.23818915, 0.12842298, 0.12944622, 0.120719396, 0.124597125, 0.19220956, 0.24988215, 0.11973965, 0.12274529, 0.12249534, 0.23584878, 0.1991933, 0.12527247, 0.117823854, 0.20929635, 0.17874385, 0.29689708, 0.13173085, 0.118961506, 0.1173494, 0.11948953, 0.16901247, 0.22592162, 0.12516503, 0.13705102, 0.12518777, 0.12551226, 0.11959322, 0.28046554, 0.17714457, 0.13614112, 0.117681526, 0.120029986, 0.12846084, 0.11831658, 0.12494046, 0.2311934, 0.12937903, 0.11995934, 0.11346055, 0.12487708, 0.11530803, 0.12115037, 0.39921278, 0.12247111, 0.12010865, 0.12186013, 0.11350439, 0.11285384, 0.14509186, 0.2487124, 0.12044529, 0.115302876, 0.111112505, 0.11795719, 0.1339784, 0.21360974, 0.1150992, 0.11349952, 0.11634451, 0.29118004, 0.13174866, 0.11790365, 0.11816683]","[83.617874, 2.0364692, 1.3966131, 1.0155829, 0.92302257, 0.7706167, 0.7139617, 0.57507324, 0.5362645, 0.48742437, 0.46417066, 0.4538538, 0.4050716, 0.39250636, 0.38529295, 0.49665344, 0.35322377, 0.57269645, 0.40074924, 0.35127494, 0.33431202, 2.2146587, 0.37224028, 0.52475464, 0.9538475, 0.29760027, 0.37542754, 0.29361326, 0.27880383, 1.6442276, 0.43619645, 0.3237998, 0.2760562, 1.2628428, 0.85683656, 0.34276548, 0.3668263, 1.2970743, 1.0445961, 0.2918096, 0.26227593, 0.34120926, 0.29059425, 1.6303082, 0.67545, 0.44237536, 0.23778674, 0.38230744, 0.2244894, 0.2735522, 0.59258, 2.3191874, 0.2691115, 0.36051148, 0.24746764, 0.33310243, 0.9072275, 1.7282335, 0.17300919, 0.20966619, 0.25375518, 0.26544172, 0.19931905, 0.7699071, 0.61323243, 0.68655765, 1.7245514, 1.3292253, 0.24461944, 0.18993637, 0.1882845, 0.18058263, 0.8949202, 1.4546559, 0.1722628, 0.17288505, 0.1983164, 1.320537, 0.96047825, 0.21007374, 0.16116053, 1.0528363, 0.7654579, 1.9418645, 0.31375208, 0.17746796, 0.17052181, 0.18148327, 0.6749173, 1.2463123, 0.24645516, 0.32918477, 0.27489802, 0.2514523, 0.17511702, 1.7876034, 0.7745466, 0.3755724, 0.1886517, 0.21631163, 0.27499092, 0.19604808, 0.26148766, 1.3296319, 0.31135076, 0.1934295, 0.15386035, 0.2587714, 0.17254934, 0.22235416, 3.0054696, 0.25496846, 0.1832424, 0.24950492, 0.15827574, 0.16297206, 0.47748595, 1.51957, 0.2252078, 0.17602684, 0.14622079, 0.19949506, 0.35172948, 1.1618402, 0.20226553, 0.1582971, 0.19876887, 1.9534703, 0.35091206, 0.22417502, 0.19631822]","[13.422907, 2.064605, 1.2785252, 0.9345628, 0.75609756, 0.64696115, 0.5691393, 0.5072233, 0.4753056, 0.4375754, 0.41022527, 0.3856359, 0.3693291, 0.3441681, 0.3275245, 0.30971542, 0.29164016, 0.28130272, 0.2559057, 0.24828689, 0.22836293, 0.21934618, 0.21353045, 0.20148778, 0.18824865, 0.17878063, 0.1727602, 0.17042154, 0.1618802, 0.16203415, 0.15813915, 0.15057223, 0.15105346, 0.15288557, 0.14301966, 0.14821821, 0.14244322, 0.13951215, 0.1398959, 0.1367883, 0.13474281, 0.13305016, 0.13250178, 0.1311414, 0.13089915, 0.13167663, 0.1272225, 0.12712178, 0.1277899, 0.12731403, 0.124730475, 0.12387605, 0.12516366, 0.12372365, 0.12267299, 0.12453584, 0.12355428, 0.11878023, 0.121285155, 0.12048194, 0.120695576, 0.11936467, 0.121175274, 0.118364945, 0.12030943, 0.11968455, 0.11600849, 0.11696289, 0.1155123, 0.12272511, 0.11321216, 0.118376546, 0.1141306, 0.1160184, 0.11390377, 0.11717416, 0.11407074, 0.11532795, 0.11460612, 0.11585008, 0.11300869, 0.115569666, 0.113553405, 0.11412287, 0.111506335, 0.11246078, 0.111441374, 0.112601325, 0.112800814, 0.112544835, 0.11168829, 0.115702845, 0.10855329, 0.11151896, 0.11342398, 0.113005854, 0.11076654, 0.109537676, 0.10979592, 0.10933202, 0.112179734, 0.10967977, 0.10976858, 0.10914464, 0.109159894, 0.11179601, 0.108971655, 0.10999996, 0.10894788, 0.10990552, 0.10962886, 0.10774915, 0.11309375, 0.10767743, 0.108529836, 0.10728521, 0.10815921, 0.10750601, 0.10880499, 0.10855579, 0.107211605, 0.108897455, 0.10978381, 0.10825075, 0.10541403, 0.10852202, 0.1071863, 0.10648112, 0.10739716, 0.10609568, 0.10948329]",two_encoder,0.004622792872776972,10.350314028172326,123.63458242464318,0.3933333333333333,4.626666666666667,1.0
GunPoint,140,10,0.1,"[64, 32, 16]",True,"[5, 5, 5]",False,"[20.442402, 2.0617917, 1.2903337, 0.9426643, 0.77279025, 0.6593264, 0.5836215, 0.5140083, 0.48140153, 0.4425602, 0.41562, 0.39245778, 0.37290323, 0.349002, 0.33330125, 0.32840925, 0.29779845, 0.31044203, 0.27039, 0.25858566, 0.23895778, 0.41887748, 0.22940159, 0.2338144, 0.26480845, 0.19066255, 0.1930269, 0.18274067, 0.17357253, 0.31025353, 0.18594493, 0.167895, 0.16355367, 0.26388127, 0.21440133, 0.16767289, 0.16488151, 0.25526834, 0.23036595, 0.15229043, 0.14749607, 0.15386608, 0.14831102, 0.28105807, 0.18535428, 0.16274646, 0.13827887, 0.15264039, 0.13745983, 0.14193785, 0.17151545, 0.34340715, 0.13955843, 0.14740242, 0.1351524, 0.14539255, 0.20192167, 0.27972543, 0.12645757, 0.12940037, 0.13400154, 0.13397238, 0.12898965, 0.18351908, 0.16960177, 0.17637189, 0.27686283, 0.23818915, 0.12842298, 0.12944622, 0.120719396, 0.124597125, 0.19220956, 0.24988215, 0.11973965, 0.12274529, 0.12249534, 0.23584878, 0.1991933, 0.12527247, 0.117823854, 0.20929635, 0.17874385, 0.29689708, 0.13173085, 0.118961506, 0.1173494, 0.11948953, 0.16901247, 0.22592162, 0.12516503, 0.13705102, 0.12518777, 0.12551226, 0.11959322, 0.28046554, 0.17714457, 0.13614112, 0.117681526, 0.120029986, 0.12846084, 0.11831658, 0.12494046, 0.2311934, 0.12937903, 0.11995934, 0.11346055, 0.12487708, 0.11530803, 0.12115037, 0.39921278, 0.12247111, 0.12010865, 0.12186013, 0.11350439, 0.11285384, 0.14509186, 0.2487124, 0.12044529, 0.115302876, 0.111112505, 0.11795719, 0.1339784, 0.21360974, 0.1150992, 0.11349952, 0.11634451, 0.29118004, 0.13174866, 0.11790365, 0.11816683, 0.19697323, 0.20005728, 0.11928682, 0.112508014, 0.110033765, 0.11720085, 0.119340695, 0.11029013, 0.13348533, 0.25903562]","[83.617874, 2.0364692, 1.3966131, 1.0155829, 0.92302257, 0.7706167, 0.7139617, 0.57507324, 0.5362645, 0.48742437, 0.46417066, 0.4538538, 0.4050716, 0.39250636, 0.38529295, 0.49665344, 0.35322377, 0.57269645, 0.40074924, 0.35127494, 0.33431202, 2.2146587, 0.37224028, 0.52475464, 0.9538475, 0.29760027, 0.37542754, 0.29361326, 0.27880383, 1.6442276, 0.43619645, 0.3237998, 0.2760562, 1.2628428, 0.85683656, 0.34276548, 0.3668263, 1.2970743, 1.0445961, 0.2918096, 0.26227593, 0.34120926, 0.29059425, 1.6303082, 0.67545, 0.44237536, 0.23778674, 0.38230744, 0.2244894, 0.2735522, 0.59258, 2.3191874, 0.2691115, 0.36051148, 0.24746764, 0.33310243, 0.9072275, 1.7282335, 0.17300919, 0.20966619, 0.25375518, 0.26544172, 0.19931905, 0.7699071, 0.61323243, 0.68655765, 1.7245514, 1.3292253, 0.24461944, 0.18993637, 0.1882845, 0.18058263, 0.8949202, 1.4546559, 0.1722628, 0.17288505, 0.1983164, 1.320537, 0.96047825, 0.21007374, 0.16116053, 1.0528363, 0.7654579, 1.9418645, 0.31375208, 0.17746796, 0.17052181, 0.18148327, 0.6749173, 1.2463123, 0.24645516, 0.32918477, 0.27489802, 0.2514523, 0.17511702, 1.7876034, 0.7745466, 0.3755724, 0.1886517, 0.21631163, 0.27499092, 0.19604808, 0.26148766, 1.3296319, 0.31135076, 0.1934295, 0.15386035, 0.2587714, 0.17254934, 0.22235416, 3.0054696, 0.25496846, 0.1832424, 0.24950492, 0.15827574, 0.16297206, 0.47748595, 1.51957, 0.2252078, 0.17602684, 0.14622079, 0.19949506, 0.35172948, 1.1618402, 0.20226553, 0.1582971, 0.19876887, 1.9534703, 0.35091206, 0.22417502, 0.19631822, 1.0230992, 1.0282309, 0.21690495, 0.18859085, 0.1518157, 0.19063939, 0.23590319, 0.15671207, 0.36128607, 1.6248244]","[13.422907, 2.064605, 1.2785252, 0.9345628, 0.75609756, 0.64696115, 0.5691393, 0.5072233, 0.4753056, 0.4375754, 0.41022527, 0.3856359, 0.3693291, 0.3441681, 0.3275245, 0.30971542, 0.29164016, 0.28130272, 0.2559057, 0.24828689, 0.22836293, 0.21934618, 0.21353045, 0.20148778, 0.18824865, 0.17878063, 0.1727602, 0.17042154, 0.1618802, 0.16203415, 0.15813915, 0.15057223, 0.15105346, 0.15288557, 0.14301966, 0.14821821, 0.14244322, 0.13951215, 0.1398959, 0.1367883, 0.13474281, 0.13305016, 0.13250178, 0.1311414, 0.13089915, 0.13167663, 0.1272225, 0.12712178, 0.1277899, 0.12731403, 0.124730475, 0.12387605, 0.12516366, 0.12372365, 0.12267299, 0.12453584, 0.12355428, 0.11878023, 0.121285155, 0.12048194, 0.120695576, 0.11936467, 0.121175274, 0.118364945, 0.12030943, 0.11968455, 0.11600849, 0.11696289, 0.1155123, 0.12272511, 0.11321216, 0.118376546, 0.1141306, 0.1160184, 0.11390377, 0.11717416, 0.11407074, 0.11532795, 0.11460612, 0.11585008, 0.11300869, 0.115569666, 0.113553405, 0.11412287, 0.111506335, 0.11246078, 0.111441374, 0.112601325, 0.112800814, 0.112544835, 0.11168829, 0.115702845, 0.10855329, 0.11151896, 0.11342398, 0.113005854, 0.11076654, 0.109537676, 0.10979592, 0.10933202, 0.112179734, 0.10967977, 0.10976858, 0.10914464, 0.109159894, 0.11179601, 0.108971655, 0.10999996, 0.10894788, 0.10990552, 0.10962886, 0.10774915, 0.11309375, 0.10767743, 0.108529836, 0.10728521, 0.10815921, 0.10750601, 0.10880499, 0.10855579, 0.107211605, 0.108897455, 0.10978381, 0.10825075, 0.10541403, 0.10852202, 0.1071863, 0.10648112, 0.10739716, 0.10609568, 0.10948329, 0.10518144, 0.108038045, 0.10844037, 0.104054414, 0.10539136, 0.10904107, 0.10638931, 0.10513213, 0.10817416, 0.10728131]",two_encoder,0.004665577383673117,10.622105315160063,130.23701822870694,0.4066666666666667,4.573333333333333,1.0
GunPoint,0,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,[22.379774],[101.91299],[13.542752],two_encoder,0.2731619732096155,2.5278039613273244,7.519487231498525,0.42,4.166666666666667,1.0
GunPoint,10,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[22.379774, 2.062918, 1.3748409, 1.0044283, 0.7882464, 0.67014146, 0.58260775, 0.52806985, 0.4868455, 0.46047744, 0.42561132]","[101.91299, 2.9431505, 1.9664673, 1.485043, 1.1940631, 1.005381, 0.8589851, 0.7417555, 0.66671395, 0.6215069, 0.58546674]","[13.542752, 1.9651146, 1.3091056, 0.95102644, 0.74315584, 0.63289255, 0.5518994, 0.504327, 0.46685997, 0.4425855, 0.40784967]",two_encoder,0.006960045350893824,1.999126834117042,5.756182960155202,0.38666666666666666,3.5733333333333333,1.0
GunPoint,20,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[22.379774, 2.062918, 1.3748409, 1.0044283, 0.7882464, 0.67014146, 0.58260775, 0.52806985, 0.4868455, 0.46047744, 0.42561132, 0.40313235, 0.38782325, 0.3559965, 0.344968, 0.3273022, 0.3110831, 0.29882705, 0.28748178, 0.28168753, 0.26736626]","[101.91299, 2.9431505, 1.9664673, 1.485043, 1.1940631, 1.005381, 0.8589851, 0.7417555, 0.66671395, 0.6215069, 0.58546674, 0.53150886, 0.49478734, 0.4349823, 0.41857627, 0.4194729, 0.399392, 0.42324132, 0.38904643, 0.42741397, 0.36644295]","[13.542752, 1.9651146, 1.3091056, 0.95102644, 0.74315584, 0.63289255, 0.5518994, 0.504327, 0.46685997, 0.4425855, 0.40784967, 0.3888683, 0.37593845, 0.3472203, 0.33678937, 0.31706092, 0.30127093, 0.2850033, 0.2761968, 0.26549575, 0.2563576]",two_encoder,0.006290278121961941,2.133686503407773,6.012683660953045,0.42,3.62,1.0
GunPoint,30,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[22.379774, 2.062918, 1.3748409, 1.0044283, 0.7882464, 0.67014146, 0.58260775, 0.52806985, 0.4868455, 0.46047744, 0.42561132, 0.40313235, 0.38782325, 0.3559965, 0.344968, 0.3273022, 0.3110831, 0.29882705, 0.28748178, 0.28168753, 0.26736626, 0.26016018, 0.25901714, 0.28919518, 0.338276, 0.2848285, 0.24513125, 0.20452315, 0.20763104, 0.20529263, 0.31839338]","[101.91299, 2.9431505, 1.9664673, 1.485043, 1.1940631, 1.005381, 0.8589851, 0.7417555, 0.66671395, 0.6215069, 0.58546674, 0.53150886, 0.49478734, 0.4349823, 0.41857627, 0.4194729, 0.399392, 0.42324132, 0.38904643, 0.42741397, 0.36644295, 0.40555057, 0.44836122, 0.8342517, 1.3956276, 0.9565092, 0.6475656, 0.31651643, 0.3767618, 0.3953883, 1.6258]","[13.542752, 1.9651146, 1.3091056, 0.95102644, 0.74315584, 0.63289255, 0.5518994, 0.504327, 0.46685997, 0.4425855, 0.40784967, 0.3888683, 0.37593845, 0.3472203, 0.33678937, 0.31706092, 0.30127093, 0.2850033, 0.2761968, 0.26549575, 0.2563576, 0.24400559, 0.23797889, 0.22863328, 0.22079247, 0.2101973, 0.20041646, 0.19207941, 0.18883869, 0.18417084, 0.17312601]",two_encoder,0.005531306730750138,2.5049268921748213,7.979136436503564,0.42,3.66,1.0
GunPoint,40,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[22.379774, 2.062918, 1.3748409, 1.0044283, 0.7882464, 0.67014146, 0.58260775, 0.52806985, 0.4868455, 0.46047744, 0.42561132, 0.40313235, 0.38782325, 0.3559965, 0.344968, 0.3273022, 0.3110831, 0.29882705, 0.28748178, 0.28168753, 0.26736626, 0.26016018, 0.25901714, 0.28919518, 0.338276, 0.2848285, 0.24513125, 0.20452315, 0.20763104, 0.20529263, 0.31839338, 0.22463953, 0.17716758, 0.28080755, 0.18525155, 0.15818653, 0.16655801, 0.22086695, 0.17424087, 0.20615934, 0.234144]","[101.91299, 2.9431505, 1.9664673, 1.485043, 1.1940631, 1.005381, 0.8589851, 0.7417555, 0.66671395, 0.6215069, 0.58546674, 0.53150886, 0.49478734, 0.4349823, 0.41857627, 0.4194729, 0.399392, 0.42324132, 0.38904643, 0.42741397, 0.36644295, 0.40555057, 0.44836122, 0.8342517, 1.3956276, 0.9565092, 0.6475656, 0.31651643, 0.3767618, 0.3953883, 1.6258, 0.7306647, 0.30617404, 1.2878064, 0.4786548, 0.20904453, 0.30074874, 0.83777267, 0.40196162, 0.74269426, 1.0476986]","[13.542752, 1.9651146, 1.3091056, 0.95102644, 0.74315584, 0.63289255, 0.5518994, 0.504327, 0.46685997, 0.4425855, 0.40784967, 0.3888683, 0.37593845, 0.3472203, 0.33678937, 0.31706092, 0.30127093, 0.2850033, 0.2761968, 0.26549575, 0.2563576, 0.24400559, 0.23797889, 0.22863328, 0.22079247, 0.2101973, 0.20041646, 0.19207941, 0.18883869, 0.18417084, 0.17312601, 0.16841441, 0.16283354, 0.1689189, 0.15265122, 0.1525356, 0.15164791, 0.15232186, 0.14893858, 0.14654435, 0.14374918]",two_encoder,0.005565056287772315,3.2600902265062333,13.277458963023989,0.4266666666666667,3.94,1.0
GunPoint,50,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[22.379774, 2.062918, 1.3748409, 1.0044283, 0.7882464, 0.67014146, 0.58260775, 0.52806985, 0.4868455, 0.46047744, 0.42561132, 0.40313235, 0.38782325, 0.3559965, 0.344968, 0.3273022, 0.3110831, 0.29882705, 0.28748178, 0.28168753, 0.26736626, 0.26016018, 0.25901714, 0.28919518, 0.338276, 0.2848285, 0.24513125, 0.20452315, 0.20763104, 0.20529263, 0.31839338, 0.22463953, 0.17716758, 0.28080755, 0.18525155, 0.15818653, 0.16655801, 0.22086695, 0.17424087, 0.20615934, 0.234144, 0.368767, 0.19252202, 0.1436302, 0.14552015, 0.15521947, 0.1427712, 0.1522152, 0.273228, 0.2053917, 0.15830734]","[101.91299, 2.9431505, 1.9664673, 1.485043, 1.1940631, 1.005381, 0.8589851, 0.7417555, 0.66671395, 0.6215069, 0.58546674, 0.53150886, 0.49478734, 0.4349823, 0.41857627, 0.4194729, 0.399392, 0.42324132, 0.38904643, 0.42741397, 0.36644295, 0.40555057, 0.44836122, 0.8342517, 1.3956276, 0.9565092, 0.6475656, 0.31651643, 0.3767618, 0.3953883, 1.6258, 0.7306647, 0.30617404, 1.2878064, 0.4786548, 0.20904453, 0.30074874, 0.83777267, 0.40196162, 0.74269426, 1.0476986, 2.3775194, 0.6161409, 0.21232846, 0.19145906, 0.3133803, 0.19742991, 0.2591335, 1.5564601, 0.8440194, 0.3227242]","[13.542752, 1.9651146, 1.3091056, 0.95102644, 0.74315584, 0.63289255, 0.5518994, 0.504327, 0.46685997, 0.4425855, 0.40784967, 0.3888683, 0.37593845, 0.3472203, 0.33678937, 0.31706092, 0.30127093, 0.2850033, 0.2761968, 0.26549575, 0.2563576, 0.24400559, 0.23797889, 0.22863328, 0.22079247, 0.2101973, 0.20041646, 0.19207941, 0.18883869, 0.18417084, 0.17312601, 0.16841441, 0.16283354, 0.1689189, 0.15265122, 0.1525356, 0.15164791, 0.15232186, 0.14893858, 0.14654435, 0.14374918, 0.14557229, 0.14545329, 0.13599709, 0.14041579, 0.13764603, 0.13669802, 0.14033535, 0.13064672, 0.13443312, 0.14003877]",two_encoder,0.00493448482893497,4.224470774357312,21.465531272408956,0.44,4.233333333333333,1.0
GunPoint,60,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[22.379774, 2.062918, 1.3748409, 1.0044283, 0.7882464, 0.67014146, 0.58260775, 0.52806985, 0.4868455, 0.46047744, 0.42561132, 0.40313235, 0.38782325, 0.3559965, 0.344968, 0.3273022, 0.3110831, 0.29882705, 0.28748178, 0.28168753, 0.26736626, 0.26016018, 0.25901714, 0.28919518, 0.338276, 0.2848285, 0.24513125, 0.20452315, 0.20763104, 0.20529263, 0.31839338, 0.22463953, 0.17716758, 0.28080755, 0.18525155, 0.15818653, 0.16655801, 0.22086695, 0.17424087, 0.20615934, 0.234144, 0.368767, 0.19252202, 0.1436302, 0.14552015, 0.15521947, 0.1427712, 0.1522152, 0.273228, 0.2053917, 0.15830734, 0.1423144, 0.19582272, 0.13731997, 0.13847849, 0.16259237, 0.2054536, 0.16929029, 0.15412366, 0.30615142, 0.14317445]","[101.91299, 2.9431505, 1.9664673, 1.485043, 1.1940631, 1.005381, 0.8589851, 0.7417555, 0.66671395, 0.6215069, 0.58546674, 0.53150886, 0.49478734, 0.4349823, 0.41857627, 0.4194729, 0.399392, 0.42324132, 0.38904643, 0.42741397, 0.36644295, 0.40555057, 0.44836122, 0.8342517, 1.3956276, 0.9565092, 0.6475656, 0.31651643, 0.3767618, 0.3953883, 1.6258, 0.7306647, 0.30617404, 1.2878064, 0.4786548, 0.20904453, 0.30074874, 0.83777267, 0.40196162, 0.74269426, 1.0476986, 2.3775194, 0.6161409, 0.21232846, 0.19145906, 0.3133803, 0.19742991, 0.2591335, 1.5564601, 0.8440194, 0.3227242, 0.2466254, 0.7708291, 0.24103746, 0.23259623, 0.4490336, 0.8589806, 0.50418884, 0.37872732, 1.9163467, 0.2999255]","[13.542752, 1.9651146, 1.3091056, 0.95102644, 0.74315584, 0.63289255, 0.5518994, 0.504327, 0.46685997, 0.4425855, 0.40784967, 0.3888683, 0.37593845, 0.3472203, 0.33678937, 0.31706092, 0.30127093, 0.2850033, 0.2761968, 0.26549575, 0.2563576, 0.24400559, 0.23797889, 0.22863328, 0.22079247, 0.2101973, 0.20041646, 0.19207941, 0.18883869, 0.18417084, 0.17312601, 0.16841441, 0.16283354, 0.1689189, 0.15265122, 0.1525356, 0.15164791, 0.15232186, 0.14893858, 0.14654435, 0.14374918, 0.14557229, 0.14545329, 0.13599709, 0.14041579, 0.13764603, 0.13669802, 0.14033535, 0.13064672, 0.13443312, 0.14003877, 0.13072433, 0.13193308, 0.12579577, 0.12802097, 0.13076557, 0.1328395, 0.13207941, 0.12916769, 0.12724094, 0.12575766]",two_encoder,0.004792898105475923,4.940286348532909,28.850404256917088,0.4266666666666667,4.433333333333334,1.0
GunPoint,70,10,0.1,"[64, 32, 16]",False,"[5, 5, 5]",False,"[22.379774, 2.062918, 1.3748409, 1.0044283, 0.7882464, 0.67014146, 0.58260775, 0.52806985, 0.4868455, 0.46047744, 0.42561132, 0.40313235, 0.38782325, 0.3559965, 0.344968, 0.3273022, 0.3110831, 0.29882705, 0.28748178, 0.28168753, 0.26736626, 0.26016018, 0.25901714, 0.28919518, 0.338276, 0.2848285, 0.24513125, 0.20452315, 0.20763104, 0.20529263, 0.31839338, 0.22463953, 0.17716758, 0.28080755, 0.18525155, 0.15818653, 0.16655801, 0.22086695, 0.17424087, 0.20615934, 0.234144, 0.368767, 0.19252202, 0.1436302, 0.14552015, 0.15521947, 0.1427712, 0.1522152, 0.273228, 0.2053917, 0.15830734, 0.1423144, 0.19582272, 0.13731997, 0.13847849, 0.16259237, 0.2054536, 0.16929029, 0.15412366, 0.30615142, 0.14317445, 0.13492024, 0.1455523, 0.13925274, 0.14401819, 0.15315522, 0.23535667, 0.17867322, 0.13307819, 0.13556752, 0.13904922]","[101.91299, 2.9431505, 1.9664673, 1.485043, 1.1940631, 1.005381, 0.8589851, 0.7417555, 0.66671395, 0.6215069, 0.58546674, 0.53150886, 0.49478734, 0.4349823, 0.41857627, 0.4194729, 0.399392, 0.42324132, 0.38904643, 0.42741397, 0.36644295, 0.40555057, 0.44836122, 0.8342517, 1.3956276, 0.9565092, 0.6475656, 0.31651643, 0.3767618, 0.3953883, 1.6258, 0.7306647, 0.30617404, 1.2878064, 0.4786548, 0.20904453, 0.30074874, 0.83777267, 0.40196162, 0.74269426, 1.0476986, 2.3775194, 0.6161409, 0.21232846, 0.19145906, 0.3133803, 0.19742991, 0.2591335, 1.5564601, 0.8440194, 0.3227242, 0.2466254, 0.7708291, 0.24103746, 0.23259623, 0.4490336, 0.8589806, 0.50418884, 0.37872732, 1.9163467, 0.2999255, 0.22944288, 0.31224975, 0.27488023, 0.29979, 0.3831115, 1.2680788, 0.6528221, 0.2586282, 0.22102425, 0.26413882]","[13.542752, 1.9651146, 1.3091056, 0.95102644, 0.74315584, 0.63289255, 0.5518994, 0.504327, 0.46685997, 0.4425855, 0.40784967, 0.3888683, 0.37593845, 0.3472203, 0.33678937, 0.31706092, 0.30127093, 0.2850033, 0.2761968, 0.26549575, 0.2563576, 0.24400559, 0.23797889, 0.22863328, 0.22079247, 0.2101973, 0.20041646, 0.19207941, 0.18883869, 0.18417084, 0.17312601, 0.16841441, 0.16283354, 0.1689189, 0.15265122, 0.1525356, 0.15164791, 0.15232186, 0.14893858, 0.14654435, 0.14374918, 0.14557229, 0.14545329, 0.13599709, 0.14041579, 0.13764603, 0.13669802, 0.14033535, 0.13064672, 0.13443312, 0.14003877, 0.13072433, 0.13193308, 0.12579577, 0.12802097, 0.13076557, 0.1328395, 0.13207941, 0.12916769, 0.12724094, 0.12575766, 0.12441766, 0.1270304, 0.12418305, 0.12671022, 0.12760454, 0.120609775, 0.12598993, 0.11912817, 0.12607232, 0.12515038]",two_encoder,0.004662296073850956,5.721149620301605,38.94502105428001,0.4266666666666667,4.52,1.0
